Date,"USD/CHF(Open, Ask)","USD/CHF(High, Ask)","USD/CHF(Low, Ask)","USD/CHF(Close, Ask)","USD/CHF(Open, Bid)*","USD/CHF(High, Bid)*","USD/CHF(Low, Bid)*","USD/CHF(Close, Bid)*"
08/24/2016 05:39:00,0.96410,0.96412,0.96398,0.96404,0.96405,0.96406,0.96392,0.96400
08/24/2016 05:38:00,0.96422,0.96423,0.96407,0.96410,0.96418,0.96418,0.96402,0.96405
08/24/2016 05:37:00,0.96423,0.96426,0.96417,0.96422,0.96417,0.96422,0.96414,0.96418
08/24/2016 05:36:00,0.96430,0.96430,0.96419,0.96423,0.96426,0.96426,0.96415,0.96417
08/24/2016 05:35:00,0.96415,0.96432,0.96415,0.96430,0.96410,0.96427,0.96410,0.96426
08/24/2016 05:34:00,0.96410,0.96418,0.96406,0.96415,0.96405,0.96413,0.96402,0.96410
08/24/2016 05:33:00,0.96419,0.96424,0.96408,0.96410,0.96415,0.96418,0.96405,0.96405
08/24/2016 05:32:00,0.96419,0.96422,0.96414,0.96419,0.96414,0.96417,0.96409,0.96415
08/24/2016 05:31:00,0.96423,0.96432,0.96419,0.96419,0.96417,0.96425,0.96414,0.96414
08/24/2016 05:30:00,0.96419,0.96437,0.96414,0.96423,0.96411,0.96430,0.96408,0.96417
08/24/2016 05:29:00,0.96424,0.96424,0.96413,0.96419,0.96418,0.96419,0.96407,0.96411
08/24/2016 05:28:00,0.96426,0.96431,0.96424,0.96424,0.96420,0.96425,0.96418,0.96418
08/24/2016 05:27:00,0.96429,0.96434,0.96420,0.96426,0.96423,0.96428,0.96414,0.96420
08/24/2016 05:26:00,0.96433,0.96440,0.96427,0.96429,0.96428,0.96435,0.96421,0.96423
08/24/2016 05:25:00,0.96430,0.96441,0.96420,0.96433,0.96425,0.96435,0.96415,0.96428
08/24/2016 05:24:00,0.96426,0.96433,0.96425,0.96430,0.96418,0.96427,0.96418,0.96425
08/24/2016 05:23:00,0.96437,0.96437,0.96409,0.96426,0.96432,0.96432,0.96404,0.96418
08/24/2016 05:22:00,0.96437,0.96446,0.96430,0.96437,0.96432,0.96440,0.96424,0.96432
08/24/2016 05:21:00,0.96409,0.96441,0.96409,0.96437,0.96404,0.96435,0.96404,0.96432
08/24/2016 05:20:00,0.96407,0.96414,0.96404,0.96409,0.96402,0.96408,0.96398,0.96404
08/24/2016 05:19:00,0.96395,0.96416,0.96392,0.96407,0.96390,0.96409,0.96387,0.96402
08/24/2016 05:18:00,0.96391,0.96402,0.96391,0.96395,0.96386,0.96397,0.96386,0.96390
08/24/2016 05:17:00,0.96403,0.96412,0.96391,0.96391,0.96397,0.96406,0.96385,0.96386
08/24/2016 05:16:00,0.96403,0.96404,0.96395,0.96403,0.96397,0.96398,0.96389,0.96397
08/24/2016 05:15:00,0.96383,0.96404,0.96381,0.96403,0.96377,0.96398,0.96375,0.96397
08/24/2016 05:14:00,0.96374,0.96384,0.96374,0.96383,0.96369,0.96379,0.96368,0.96377
08/24/2016 05:13:00,0.96380,0.96384,0.96372,0.96374,0.96375,0.96378,0.96366,0.96369
08/24/2016 05:12:00,0.96395,0.96397,0.96380,0.96380,0.96389,0.96390,0.96374,0.96375
08/24/2016 05:11:00,0.96375,0.96395,0.96374,0.96395,0.96369,0.96389,0.96368,0.96389
08/24/2016 05:10:00,0.96385,0.96386,0.96365,0.96375,0.96379,0.96381,0.96359,0.96369
08/24/2016 05:09:00,0.96380,0.96396,0.96372,0.96385,0.96374,0.96390,0.96366,0.96379
08/24/2016 05:08:00,0.96390,0.96402,0.96378,0.96380,0.96384,0.96395,0.96372,0.96374
08/24/2016 05:07:00,0.96384,0.96395,0.96382,0.96390,0.96379,0.96389,0.96375,0.96384
08/24/2016 05:06:00,0.96387,0.96402,0.96384,0.96384,0.96382,0.96396,0.96377,0.96379
08/24/2016 05:05:00,0.96375,0.96397,0.96373,0.96387,0.96370,0.96392,0.96369,0.96382
08/24/2016 05:04:00,0.96376,0.96381,0.96366,0.96375,0.96370,0.96376,0.96362,0.96370
08/24/2016 05:03:00,0.96341,0.96379,0.96339,0.96376,0.96336,0.96373,0.96334,0.96370
08/24/2016 05:02:00,0.96336,0.96347,0.96335,0.96341,0.96330,0.96341,0.96330,0.96336
08/24/2016 05:01:00,0.96326,0.96338,0.96326,0.96336,0.96321,0.96332,0.96321,0.96330
08/24/2016 05:00:00,0.96326,0.96335,0.96322,0.96326,0.96321,0.96329,0.96315,0.96321
08/24/2016 04:59:00,0.96319,0.96328,0.96318,0.96326,0.96314,0.96322,0.96313,0.96321
08/24/2016 04:58:00,0.96299,0.96321,0.96295,0.96319,0.96293,0.96316,0.96290,0.96314
08/24/2016 04:57:00,0.96298,0.96301,0.96294,0.96299,0.96293,0.96297,0.96291,0.96293
08/24/2016 04:56:00,0.96293,0.96301,0.96287,0.96298,0.96288,0.96297,0.96281,0.96293
08/24/2016 04:55:00,0.96282,0.96302,0.96275,0.96293,0.96277,0.96296,0.96270,0.96288
08/24/2016 04:54:00,0.96270,0.96282,0.96266,0.96282,0.96266,0.96277,0.96260,0.96277
08/24/2016 04:53:00,0.96284,0.96293,0.96267,0.96270,0.96278,0.96287,0.96264,0.96266
08/24/2016 04:52:00,0.96283,0.96294,0.96278,0.96284,0.96278,0.96288,0.96273,0.96278
08/24/2016 04:51:00,0.96279,0.96289,0.96271,0.96283,0.96274,0.96284,0.96266,0.96278
08/24/2016 04:50:00,0.96274,0.96285,0.96274,0.96279,0.96268,0.96280,0.96268,0.96274
08/24/2016 04:49:00,0.96293,0.96295,0.96273,0.96274,0.96288,0.96290,0.96268,0.96268
08/24/2016 04:48:00,0.96309,0.96309,0.96288,0.96293,0.96304,0.96304,0.96283,0.96288
08/24/2016 04:47:00,0.96296,0.96312,0.96287,0.96309,0.96291,0.96307,0.96282,0.96304
08/24/2016 04:46:00,0.96303,0.96316,0.96295,0.96296,0.96299,0.96311,0.96291,0.96291
08/24/2016 04:45:00,0.96313,0.96313,0.96302,0.96303,0.96309,0.96309,0.96298,0.96299
08/24/2016 04:44:00,0.96272,0.96313,0.96272,0.96313,0.96266,0.96309,0.96266,0.96309
08/24/2016 04:43:00,0.96274,0.96285,0.96270,0.96272,0.96268,0.96279,0.96265,0.96266
08/24/2016 04:42:00,0.96297,0.96303,0.96270,0.96274,0.96289,0.96298,0.96264,0.96268
08/24/2016 04:41:00,0.96293,0.96298,0.96273,0.96297,0.96288,0.96292,0.96267,0.96289
08/24/2016 04:40:00,0.96303,0.96317,0.96292,0.96293,0.96297,0.96311,0.96288,0.96288
08/24/2016 04:39:00,0.96309,0.96311,0.96282,0.96303,0.96305,0.96306,0.96276,0.96297
08/24/2016 04:38:00,0.96341,0.96345,0.96307,0.96309,0.96336,0.96339,0.96301,0.96305
08/24/2016 04:37:00,0.96354,0.96356,0.96341,0.96341,0.96351,0.96351,0.96336,0.96336
08/24/2016 04:36:00,0.96352,0.96359,0.96344,0.96354,0.96346,0.96354,0.96338,0.96351
08/24/2016 04:35:00,0.96352,0.96365,0.96347,0.96352,0.96345,0.96359,0.96343,0.96346
08/24/2016 04:34:00,0.96358,0.96359,0.96345,0.96352,0.96355,0.96355,0.96341,0.96345
08/24/2016 04:33:00,0.96356,0.96364,0.96345,0.96358,0.96350,0.96360,0.96342,0.96355
08/24/2016 04:32:00,0.96348,0.96359,0.96343,0.96356,0.96341,0.96353,0.96337,0.96350
08/24/2016 04:31:00,0.96346,0.96348,0.96330,0.96348,0.96340,0.96343,0.96325,0.96341
08/24/2016 04:30:00,0.96353,0.96353,0.96340,0.96346,0.96347,0.96347,0.96335,0.96340
08/24/2016 04:29:00,0.96344,0.96363,0.96340,0.96353,0.96339,0.96357,0.96335,0.96347
08/24/2016 04:28:00,0.96347,0.96347,0.96340,0.96344,0.96341,0.96341,0.96335,0.96339
08/24/2016 04:27:00,0.96334,0.96348,0.96332,0.96347,0.96329,0.96341,0.96327,0.96341
08/24/2016 04:26:00,0.96343,0.96344,0.96325,0.96334,0.96337,0.96337,0.96320,0.96329
08/24/2016 04:25:00,0.96328,0.96348,0.96325,0.96343,0.96321,0.96341,0.96318,0.96337
08/24/2016 04:24:00,0.96360,0.96366,0.96317,0.96328,0.96353,0.96360,0.96312,0.96321
08/24/2016 04:23:00,0.96379,0.96387,0.96357,0.96360,0.96373,0.96382,0.96352,0.96353
08/24/2016 04:22:00,0.96356,0.96382,0.96348,0.96379,0.96351,0.96376,0.96343,0.96373
08/24/2016 04:21:00,0.96363,0.96363,0.96345,0.96356,0.96355,0.96357,0.96340,0.96351
08/24/2016 04:20:00,0.96386,0.96386,0.96337,0.96363,0.96382,0.96382,0.96332,0.96355
08/24/2016 04:19:00,0.96428,0.96429,0.96386,0.96386,0.96423,0.96424,0.96381,0.96382
08/24/2016 04:18:00,0.96437,0.96437,0.96397,0.96428,0.96432,0.96433,0.96394,0.96423
08/24/2016 04:17:00,0.96466,0.96473,0.96436,0.96437,0.96463,0.96470,0.96431,0.96432
08/24/2016 04:16:00,0.96483,0.96485,0.96466,0.96466,0.96480,0.96480,0.96462,0.96463
08/24/2016 04:15:00,0.96482,0.96485,0.96475,0.96483,0.96478,0.96481,0.96473,0.96480
08/24/2016 04:14:00,0.96493,0.96493,0.96481,0.96482,0.96489,0.96489,0.96477,0.96478
08/24/2016 04:13:00,0.96501,0.96502,0.96484,0.96493,0.96497,0.96499,0.96480,0.96489
08/24/2016 04:12:00,0.96500,0.96503,0.96500,0.96501,0.96493,0.96500,0.96493,0.96497
08/24/2016 04:11:00,0.96505,0.96512,0.96500,0.96500,0.96498,0.96507,0.96493,0.96493
08/24/2016 04:10:00,0.96480,0.96523,0.96474,0.96505,0.96474,0.96516,0.96469,0.96498
08/24/2016 04:09:00,0.96463,0.96494,0.96455,0.96480,0.96457,0.96488,0.96451,0.96474
08/24/2016 04:08:00,0.96464,0.96468,0.96453,0.96463,0.96456,0.96462,0.96446,0.96457
08/24/2016 04:07:00,0.96440,0.96469,0.96439,0.96464,0.96435,0.96462,0.96434,0.96456
08/24/2016 04:06:00,0.96448,0.96450,0.96439,0.96440,0.96442,0.96446,0.96434,0.96435
08/24/2016 04:05:00,0.96441,0.96457,0.96426,0.96448,0.96434,0.96450,0.96422,0.96442
08/24/2016 04:04:00,0.96390,0.96447,0.96384,0.96441,0.96386,0.96443,0.96379,0.96434
08/24/2016 04:03:00,0.96395,0.96395,0.96388,0.96390,0.96390,0.96391,0.96383,0.96386
08/24/2016 04:02:00,0.96415,0.96415,0.96394,0.96395,0.96410,0.96410,0.96390,0.96390
08/24/2016 04:01:00,0.96386,0.96424,0.96385,0.96415,0.96380,0.96418,0.96380,0.96410
08/24/2016 04:00:00,0.96376,0.96394,0.96376,0.96386,0.96371,0.96388,0.96371,0.96380
08/24/2016 03:59:00,0.96359,0.96376,0.96350,0.96376,0.96353,0.96371,0.96344,0.96371
08/24/2016 03:58:00,0.96365,0.96373,0.96359,0.96359,0.96359,0.96367,0.96352,0.96353
08/24/2016 03:57:00,0.96368,0.96372,0.96365,0.96365,0.96363,0.96367,0.96358,0.96359
08/24/2016 03:56:00,0.96369,0.96377,0.96366,0.96368,0.96363,0.96370,0.96360,0.96363
08/24/2016 03:55:00,0.96366,0.96377,0.96366,0.96369,0.96360,0.96371,0.96360,0.96363
08/24/2016 03:54:00,0.96368,0.96375,0.96358,0.96366,0.96362,0.96369,0.96352,0.96360
08/24/2016 03:53:00,0.96365,0.96387,0.96365,0.96368,0.96358,0.96381,0.96358,0.96362
08/24/2016 03:52:00,0.96361,0.96377,0.96358,0.96365,0.96354,0.96371,0.96353,0.96358
08/24/2016 03:51:00,0.96335,0.96363,0.96335,0.96361,0.96331,0.96357,0.96330,0.96354
08/24/2016 03:50:00,0.96320,0.96337,0.96319,0.96335,0.96316,0.96333,0.96316,0.96331
08/24/2016 03:49:00,0.96326,0.96328,0.96320,0.96320,0.96322,0.96323,0.96316,0.96316
08/24/2016 03:48:00,0.96320,0.96330,0.96318,0.96326,0.96315,0.96325,0.96312,0.96322
08/24/2016 03:47:00,0.96320,0.96321,0.96311,0.96320,0.96315,0.96316,0.96307,0.96315
08/24/2016 03:46:00,0.96319,0.96322,0.96313,0.96320,0.96313,0.96317,0.96307,0.96315
08/24/2016 03:45:00,0.96306,0.96319,0.96291,0.96319,0.96300,0.96313,0.96285,0.96313
08/24/2016 03:44:00,0.96298,0.96312,0.96290,0.96306,0.96295,0.96307,0.96287,0.96300
08/24/2016 03:43:00,0.96316,0.96320,0.96298,0.96298,0.96310,0.96314,0.96295,0.96295
08/24/2016 03:42:00,0.96335,0.96336,0.96308,0.96316,0.96328,0.96330,0.96301,0.96310
08/24/2016 03:41:00,0.96360,0.96365,0.96330,0.96335,0.96354,0.96358,0.96324,0.96328
08/24/2016 03:40:00,0.96394,0.96394,0.96357,0.96360,0.96388,0.96388,0.96351,0.96354
08/24/2016 03:39:00,0.96396,0.96401,0.96391,0.96394,0.96390,0.96396,0.96385,0.96388
08/24/2016 03:38:00,0.96394,0.96396,0.96393,0.96396,0.96388,0.96391,0.96388,0.96390
08/24/2016 03:37:00,0.96392,0.96395,0.96390,0.96394,0.96386,0.96390,0.96384,0.96388
08/24/2016 03:36:00,0.96394,0.96400,0.96389,0.96392,0.96389,0.96395,0.96384,0.96386
08/24/2016 03:35:00,0.96392,0.96395,0.96392,0.96394,0.96386,0.96390,0.96385,0.96389
08/24/2016 03:34:00,0.96391,0.96395,0.96386,0.96392,0.96386,0.96390,0.96379,0.96386
08/24/2016 03:33:00,0.96392,0.96394,0.96380,0.96391,0.96388,0.96390,0.96375,0.96386
08/24/2016 03:32:00,0.96375,0.96392,0.96371,0.96392,0.96370,0.96388,0.96365,0.96388
08/24/2016 03:31:00,0.96385,0.96386,0.96374,0.96375,0.96379,0.96381,0.96368,0.96370
08/24/2016 03:30:00,0.96395,0.96395,0.96377,0.96385,0.96390,0.96390,0.96372,0.96379
08/24/2016 03:29:00,0.96386,0.96396,0.96382,0.96395,0.96381,0.96390,0.96377,0.96390
08/24/2016 03:28:00,0.96371,0.96387,0.96366,0.96386,0.96366,0.96381,0.96360,0.96381
08/24/2016 03:27:00,0.96371,0.96372,0.96365,0.96371,0.96365,0.96366,0.96358,0.96366
08/24/2016 03:26:00,0.96364,0.96372,0.96363,0.96371,0.96358,0.96367,0.96357,0.96365
08/24/2016 03:25:00,0.96367,0.96368,0.96351,0.96364,0.96361,0.96362,0.96344,0.96358
08/24/2016 03:24:00,0.96352,0.96370,0.96351,0.96367,0.96345,0.96364,0.96345,0.96361
08/24/2016 03:23:00,0.96370,0.96375,0.96350,0.96352,0.96364,0.96369,0.96345,0.96345
08/24/2016 03:22:00,0.96376,0.96381,0.96364,0.96370,0.96370,0.96375,0.96357,0.96364
08/24/2016 03:21:00,0.96402,0.96410,0.96374,0.96376,0.96397,0.96405,0.96368,0.96370
08/24/2016 03:20:00,0.96395,0.96403,0.96392,0.96402,0.96388,0.96398,0.96387,0.96397
08/24/2016 03:19:00,0.96394,0.96400,0.96388,0.96395,0.96387,0.96394,0.96381,0.96388
08/24/2016 03:18:00,0.96386,0.96396,0.96386,0.96394,0.96380,0.96390,0.96379,0.96387
08/24/2016 03:17:00,0.96385,0.96395,0.96384,0.96386,0.96380,0.96388,0.96377,0.96380
08/24/2016 03:16:00,0.96395,0.96395,0.96385,0.96385,0.96389,0.96389,0.96380,0.96380
08/24/2016 03:15:00,0.96413,0.96413,0.96394,0.96395,0.96406,0.96406,0.96388,0.96389
08/24/2016 03:14:00,0.96412,0.96423,0.96410,0.96413,0.96407,0.96418,0.96404,0.96406
08/24/2016 03:13:00,0.96409,0.96413,0.96409,0.96412,0.96403,0.96407,0.96403,0.96407
08/24/2016 03:12:00,0.96406,0.96415,0.96402,0.96409,0.96400,0.96410,0.96397,0.96403
08/24/2016 03:11:00,0.96404,0.96410,0.96399,0.96406,0.96398,0.96403,0.96394,0.96400
08/24/2016 03:10:00,0.96410,0.96418,0.96404,0.96404,0.96403,0.96412,0.96398,0.96398
08/24/2016 03:09:00,0.96402,0.96411,0.96395,0.96410,0.96397,0.96403,0.96388,0.96403
08/24/2016 03:08:00,0.96384,0.96403,0.96384,0.96402,0.96377,0.96397,0.96377,0.96397
08/24/2016 03:07:00,0.96384,0.96384,0.96372,0.96384,0.96377,0.96378,0.96366,0.96377
08/24/2016 03:06:00,0.96389,0.96389,0.96378,0.96384,0.96383,0.96383,0.96373,0.96377
08/24/2016 03:05:00,0.96405,0.96405,0.96387,0.96389,0.96399,0.96399,0.96381,0.96383
08/24/2016 03:04:00,0.96419,0.96421,0.96401,0.96405,0.96412,0.96413,0.96395,0.96399
08/24/2016 03:03:00,0.96406,0.96428,0.96402,0.96419,0.96401,0.96421,0.96397,0.96412
08/24/2016 03:02:00,0.96403,0.96406,0.96396,0.96406,0.96397,0.96401,0.96388,0.96401
08/24/2016 03:01:00,0.96400,0.96406,0.96392,0.96403,0.96394,0.96400,0.96385,0.96397
08/24/2016 03:00:00,0.96411,0.96411,0.96385,0.96400,0.96407,0.96407,0.96380,0.96394
08/24/2016 02:59:00,0.96410,0.96419,0.96402,0.96411,0.96405,0.96414,0.96397,0.96407
08/24/2016 02:58:00,0.96423,0.96424,0.96408,0.96410,0.96417,0.96418,0.96403,0.96405
08/24/2016 02:57:00,0.96428,0.96430,0.96423,0.96423,0.96423,0.96424,0.96417,0.96417
08/24/2016 02:56:00,0.96421,0.96431,0.96419,0.96428,0.96415,0.96426,0.96413,0.96423
08/24/2016 02:55:00,0.96411,0.96430,0.96410,0.96421,0.96405,0.96423,0.96405,0.96415
08/24/2016 02:54:00,0.96394,0.96424,0.96391,0.96411,0.96389,0.96418,0.96386,0.96405
08/24/2016 02:53:00,0.96381,0.96395,0.96381,0.96394,0.96376,0.96391,0.96376,0.96389
08/24/2016 02:52:00,0.96388,0.96395,0.96381,0.96381,0.96381,0.96390,0.96376,0.96376
08/24/2016 02:51:00,0.96401,0.96405,0.96386,0.96388,0.96395,0.96400,0.96379,0.96381
08/24/2016 02:50:00,0.96416,0.96418,0.96396,0.96401,0.96411,0.96413,0.96389,0.96395
08/24/2016 02:49:00,0.96420,0.96421,0.96412,0.96416,0.96415,0.96416,0.96406,0.96411
08/24/2016 02:48:00,0.96423,0.96424,0.96415,0.96420,0.96417,0.96418,0.96409,0.96415
08/24/2016 02:47:00,0.96425,0.96430,0.96420,0.96423,0.96419,0.96425,0.96415,0.96417
08/24/2016 02:46:00,0.96415,0.96425,0.96414,0.96425,0.96409,0.96420,0.96408,0.96419
08/24/2016 02:45:00,0.96413,0.96422,0.96408,0.96415,0.96408,0.96416,0.96402,0.96409
08/24/2016 02:44:00,0.96429,0.96432,0.96411,0.96413,0.96425,0.96426,0.96406,0.96408
08/24/2016 02:43:00,0.96441,0.96442,0.96428,0.96429,0.96435,0.96436,0.96424,0.96425
08/24/2016 02:42:00,0.96434,0.96441,0.96432,0.96441,0.96428,0.96436,0.96427,0.96435
08/24/2016 02:41:00,0.96428,0.96440,0.96428,0.96434,0.96422,0.96434,0.96422,0.96428
08/24/2016 02:40:00,0.96427,0.96428,0.96422,0.96428,0.96421,0.96422,0.96415,0.96422
08/24/2016 02:39:00,0.96431,0.96434,0.96424,0.96427,0.96424,0.96430,0.96418,0.96421
08/24/2016 02:38:00,0.96430,0.96432,0.96420,0.96431,0.96422,0.96425,0.96414,0.96424
08/24/2016 02:37:00,0.96439,0.96448,0.96427,0.96430,0.96432,0.96441,0.96421,0.96422
08/24/2016 02:36:00,0.96431,0.96439,0.96429,0.96439,0.96425,0.96432,0.96423,0.96432
08/24/2016 02:35:00,0.96430,0.96433,0.96421,0.96431,0.96423,0.96425,0.96416,0.96425
08/24/2016 02:34:00,0.96432,0.96437,0.96428,0.96430,0.96426,0.96430,0.96422,0.96423
08/24/2016 02:33:00,0.96430,0.96438,0.96428,0.96432,0.96424,0.96432,0.96422,0.96426
08/24/2016 02:32:00,0.96412,0.96434,0.96412,0.96430,0.96404,0.96427,0.96404,0.96424
08/24/2016 02:31:00,0.96411,0.96417,0.96410,0.96412,0.96405,0.96411,0.96404,0.96404
08/24/2016 02:30:00,0.96414,0.96420,0.96411,0.96411,0.96407,0.96414,0.96404,0.96405
08/24/2016 02:29:00,0.96414,0.96419,0.96410,0.96414,0.96409,0.96413,0.96405,0.96407
08/24/2016 02:28:00,0.96408,0.96422,0.96405,0.96414,0.96401,0.96413,0.96399,0.96409
08/24/2016 02:27:00,0.96399,0.96411,0.96398,0.96408,0.96393,0.96403,0.96392,0.96401
08/24/2016 02:26:00,0.96398,0.96407,0.96397,0.96399,0.96391,0.96400,0.96390,0.96393
08/24/2016 02:25:00,0.96392,0.96404,0.96392,0.96398,0.96387,0.96396,0.96385,0.96391
08/24/2016 02:24:00,0.96405,0.96405,0.96392,0.96392,0.96399,0.96399,0.96385,0.96387
08/24/2016 02:23:00,0.96409,0.96411,0.96404,0.96405,0.96403,0.96404,0.96397,0.96399
08/24/2016 02:22:00,0.96403,0.96409,0.96396,0.96409,0.96396,0.96403,0.96390,0.96403
08/24/2016 02:21:00,0.96408,0.96409,0.96402,0.96403,0.96402,0.96403,0.96395,0.96396
08/24/2016 02:20:00,0.96406,0.96410,0.96404,0.96408,0.96400,0.96405,0.96398,0.96402
08/24/2016 02:19:00,0.96403,0.96411,0.96402,0.96406,0.96396,0.96404,0.96396,0.96400
08/24/2016 02:18:00,0.96413,0.96413,0.96395,0.96403,0.96407,0.96407,0.96388,0.96396
08/24/2016 02:17:00,0.96419,0.96426,0.96410,0.96413,0.96414,0.96422,0.96403,0.96407
08/24/2016 02:16:00,0.96422,0.96422,0.96419,0.96419,0.96415,0.96416,0.96413,0.96414
08/24/2016 02:15:00,0.96428,0.96433,0.96420,0.96422,0.96422,0.96425,0.96413,0.96415
08/24/2016 02:14:00,0.96436,0.96447,0.96427,0.96428,0.96431,0.96440,0.96422,0.96422
08/24/2016 02:13:00,0.96428,0.96441,0.96422,0.96436,0.96423,0.96434,0.96415,0.96431
08/24/2016 02:12:00,0.96405,0.96430,0.96400,0.96428,0.96400,0.96423,0.96395,0.96423
08/24/2016 02:11:00,0.96410,0.96412,0.96402,0.96405,0.96404,0.96406,0.96396,0.96400
08/24/2016 02:10:00,0.96409,0.96412,0.96404,0.96410,0.96403,0.96406,0.96399,0.96404
08/24/2016 02:09:00,0.96406,0.96412,0.96403,0.96409,0.96400,0.96405,0.96397,0.96403
08/24/2016 02:08:00,0.96385,0.96408,0.96385,0.96406,0.96378,0.96401,0.96378,0.96400
08/24/2016 02:07:00,0.96388,0.96390,0.96379,0.96385,0.96381,0.96383,0.96373,0.96378
08/24/2016 02:06:00,0.96379,0.96394,0.96373,0.96388,0.96373,0.96388,0.96367,0.96381
08/24/2016 02:05:00,0.96400,0.96401,0.96379,0.96379,0.96396,0.96396,0.96373,0.96373
08/24/2016 02:04:00,0.96402,0.96402,0.96391,0.96400,0.96397,0.96398,0.96387,0.96396
08/24/2016 02:03:00,0.96407,0.96410,0.96399,0.96402,0.96402,0.96405,0.96394,0.96397
08/24/2016 02:02:00,0.96426,0.96426,0.96398,0.96407,0.96422,0.96422,0.96394,0.96402
08/24/2016 02:01:00,0.96436,0.96439,0.96425,0.96426,0.96432,0.96434,0.96421,0.96422
08/24/2016 02:00:00,0.96437,0.96440,0.96432,0.96436,0.96430,0.96434,0.96428,0.96432
08/24/2016 01:59:00,0.96442,0.96448,0.96437,0.96437,0.96436,0.96443,0.96429,0.96430
08/24/2016 01:58:00,0.96438,0.96445,0.96438,0.96442,0.96432,0.96439,0.96432,0.96436
08/24/2016 01:57:00,0.96445,0.96447,0.96438,0.96438,0.96438,0.96441,0.96432,0.96432
08/24/2016 01:56:00,0.96448,0.96450,0.96443,0.96445,0.96441,0.96444,0.96436,0.96438
08/24/2016 01:55:00,0.96460,0.96462,0.96447,0.96448,0.96454,0.96455,0.96441,0.96441
08/24/2016 01:54:00,0.96457,0.96464,0.96450,0.96460,0.96452,0.96456,0.96447,0.96454
08/24/2016 01:53:00,0.96442,0.96458,0.96442,0.96457,0.96437,0.96452,0.96437,0.96452
08/24/2016 01:52:00,0.96441,0.96443,0.96441,0.96442,0.96437,0.96438,0.96437,0.96437
08/24/2016 01:51:00,0.96441,0.96444,0.96437,0.96441,0.96438,0.96438,0.96434,0.96437
08/24/2016 01:50:00,0.96416,0.96445,0.96416,0.96441,0.96410,0.96441,0.96410,0.96438
08/24/2016 01:49:00,0.96412,0.96416,0.96410,0.96416,0.96405,0.96410,0.96405,0.96410
08/24/2016 01:48:00,0.96414,0.96415,0.96409,0.96412,0.96408,0.96408,0.96403,0.96405
08/24/2016 01:47:00,0.96419,0.96419,0.96412,0.96414,0.96413,0.96413,0.96405,0.96408
08/24/2016 01:46:00,0.96415,0.96420,0.96410,0.96419,0.96409,0.96414,0.96405,0.96413
08/24/2016 01:45:00,0.96415,0.96417,0.96409,0.96415,0.96408,0.96411,0.96402,0.96409
08/24/2016 01:44:00,0.96409,0.96418,0.96408,0.96415,0.96401,0.96411,0.96401,0.96408
08/24/2016 01:43:00,0.96408,0.96410,0.96405,0.96409,0.96401,0.96403,0.96398,0.96401
08/24/2016 01:42:00,0.96404,0.96409,0.96403,0.96408,0.96397,0.96403,0.96397,0.96401
08/24/2016 01:41:00,0.96401,0.96409,0.96399,0.96404,0.96394,0.96402,0.96393,0.96397
08/24/2016 01:40:00,0.96385,0.96402,0.96385,0.96401,0.96379,0.96395,0.96379,0.96394
08/24/2016 01:39:00,0.96384,0.96387,0.96383,0.96385,0.96377,0.96379,0.96376,0.96379
08/24/2016 01:38:00,0.96388,0.96394,0.96384,0.96384,0.96382,0.96387,0.96377,0.96377
08/24/2016 01:37:00,0.96391,0.96392,0.96388,0.96388,0.96384,0.96385,0.96382,0.96382
08/24/2016 01:36:00,0.96387,0.96393,0.96387,0.96391,0.96382,0.96385,0.96381,0.96384
08/24/2016 01:35:00,0.96390,0.96392,0.96387,0.96387,0.96384,0.96385,0.96382,0.96382
08/24/2016 01:34:00,0.96396,0.96397,0.96386,0.96390,0.96390,0.96391,0.96380,0.96384
08/24/2016 01:33:00,0.96398,0.96400,0.96396,0.96396,0.96392,0.96393,0.96390,0.96390
08/24/2016 01:32:00,0.96403,0.96404,0.96398,0.96398,0.96398,0.96398,0.96392,0.96392
08/24/2016 01:31:00,0.96404,0.96405,0.96403,0.96403,0.96398,0.96399,0.96398,0.96398
08/24/2016 01:30:00,0.96411,0.96411,0.96402,0.96404,0.96404,0.96404,0.96396,0.96398
08/24/2016 01:29:00,0.96409,0.96412,0.96405,0.96411,0.96403,0.96404,0.96399,0.96404
08/24/2016 01:28:00,0.96406,0.96410,0.96406,0.96409,0.96400,0.96404,0.96400,0.96403
08/24/2016 01:27:00,0.96406,0.96409,0.96402,0.96406,0.96398,0.96402,0.96397,0.96400
08/24/2016 01:26:00,0.96404,0.96406,0.96400,0.96406,0.96396,0.96398,0.96395,0.96398
08/24/2016 01:25:00,0.96399,0.96407,0.96397,0.96404,0.96391,0.96398,0.96390,0.96396
08/24/2016 01:24:00,0.96393,0.96399,0.96391,0.96399,0.96386,0.96391,0.96384,0.96391
08/24/2016 01:23:00,0.96390,0.96393,0.96388,0.96393,0.96383,0.96386,0.96381,0.96386
08/24/2016 01:22:00,0.96386,0.96391,0.96385,0.96390,0.96379,0.96385,0.96378,0.96383
08/24/2016 01:21:00,0.96383,0.96388,0.96379,0.96386,0.96376,0.96381,0.96372,0.96379
08/24/2016 01:20:00,0.96380,0.96385,0.96379,0.96383,0.96371,0.96377,0.96371,0.96376
08/24/2016 01:19:00,0.96386,0.96387,0.96380,0.96380,0.96378,0.96380,0.96371,0.96371
