Date,"EUR/USD(Open, Ask)","EUR/USD(High, Ask)","EUR/USD(Low, Ask)","EUR/USD(Close, Ask)","EUR/USD(Open, Bid)*","EUR/USD(High, Bid)*","EUR/USD(Low, Bid)*","EUR/USD(Close, Bid)*"
08/26/2016 09:28:00,1.12919,1.12930,1.12915,1.12930,1.12917,1.12927,1.12912,1.12927
08/26/2016 09:27:00,1.12894,1.12920,1.12893,1.12919,1.12892,1.12918,1.12890,1.12917
08/26/2016 09:26:00,1.12900,1.12904,1.12889,1.12894,1.12897,1.12902,1.12886,1.12892
08/26/2016 09:25:00,1.12871,1.12901,1.12869,1.12900,1.12867,1.12899,1.12867,1.12897
08/26/2016 09:24:00,1.12873,1.12876,1.12869,1.12871,1.12871,1.12876,1.12867,1.12867
08/26/2016 09:23:00,1.12866,1.12873,1.12864,1.12873,1.12864,1.12871,1.12862,1.12871
08/26/2016 09:22:00,1.12868,1.12872,1.12860,1.12866,1.12865,1.12870,1.12858,1.12864
08/26/2016 09:21:00,1.12869,1.12873,1.12863,1.12868,1.12867,1.12871,1.12861,1.12865
08/26/2016 09:20:00,1.12857,1.12869,1.12854,1.12869,1.12856,1.12867,1.12851,1.12867
08/26/2016 09:19:00,1.12865,1.12869,1.12845,1.12857,1.12862,1.12867,1.12844,1.12856
08/26/2016 09:18:00,1.12855,1.12865,1.12853,1.12865,1.12851,1.12865,1.12851,1.12862
08/26/2016 09:17:00,1.12848,1.12865,1.12836,1.12855,1.12845,1.12862,1.12835,1.12851
08/26/2016 09:16:00,1.12898,1.12898,1.12847,1.12848,1.12896,1.12896,1.12845,1.12845
08/26/2016 09:15:00,1.12905,1.12907,1.12887,1.12898,1.12903,1.12905,1.12885,1.12896
08/26/2016 09:14:00,1.12913,1.12916,1.12903,1.12905,1.12910,1.12916,1.12901,1.12903
08/26/2016 09:13:00,1.12904,1.12914,1.12893,1.12913,1.12901,1.12912,1.12891,1.12910
08/26/2016 09:12:00,1.12892,1.12904,1.12887,1.12904,1.12889,1.12901,1.12885,1.12901
08/26/2016 09:11:00,1.12919,1.12919,1.12892,1.12892,1.12916,1.12916,1.12889,1.12889
08/26/2016 09:10:00,1.12931,1.12934,1.12916,1.12919,1.12929,1.12931,1.12913,1.12916
08/26/2016 09:09:00,1.12917,1.12943,1.12917,1.12931,1.12915,1.12941,1.12915,1.12929
08/26/2016 09:08:00,1.12927,1.12928,1.12912,1.12917,1.12924,1.12926,1.12910,1.12915
08/26/2016 09:07:00,1.12929,1.12933,1.12917,1.12927,1.12925,1.12931,1.12915,1.12924
08/26/2016 09:06:00,1.12954,1.12954,1.12912,1.12929,1.12951,1.12951,1.12910,1.12925
08/26/2016 09:05:00,1.12953,1.12964,1.12949,1.12954,1.12953,1.12961,1.12947,1.12951
08/26/2016 09:04:00,1.12966,1.12973,1.12945,1.12953,1.12966,1.12970,1.12942,1.12953
08/26/2016 09:03:00,1.12986,1.12988,1.12953,1.12966,1.12984,1.12986,1.12951,1.12966
08/26/2016 09:02:00,1.12993,1.12997,1.12986,1.12986,1.12991,1.12995,1.12984,1.12984
08/26/2016 09:01:00,1.12994,1.13000,1.12987,1.12993,1.12991,1.12998,1.12984,1.12991
08/26/2016 09:00:00,1.12999,1.13000,1.12980,1.12994,1.12996,1.12998,1.12978,1.12991
08/26/2016 08:59:00,1.13003,1.13013,1.12994,1.12999,1.13000,1.13011,1.12992,1.12996
08/26/2016 08:58:00,1.13023,1.13025,1.12980,1.13003,1.13021,1.13023,1.12980,1.13000
08/26/2016 08:57:00,1.13020,1.13028,1.13011,1.13023,1.13018,1.13026,1.13009,1.13021
08/26/2016 08:56:00,1.13051,1.13057,1.13020,1.13020,1.13048,1.13054,1.13018,1.13018
08/26/2016 08:55:00,1.13028,1.13060,1.13027,1.13051,1.13026,1.13059,1.13026,1.13048
08/26/2016 08:54:00,1.13028,1.13047,1.13024,1.13028,1.13025,1.13045,1.13023,1.13026
08/26/2016 08:53:00,1.13031,1.13038,1.13020,1.13028,1.13027,1.13035,1.13018,1.13025
08/26/2016 08:52:00,1.13039,1.13049,1.13021,1.13031,1.13037,1.13046,1.13020,1.13027
08/26/2016 08:51:00,1.13036,1.13047,1.13034,1.13039,1.13033,1.13046,1.13030,1.13037
08/26/2016 08:50:00,1.13053,1.13060,1.13031,1.13036,1.13050,1.13057,1.13028,1.13033
08/26/2016 08:49:00,1.13045,1.13066,1.13045,1.13053,1.13043,1.13063,1.13043,1.13050
08/26/2016 08:48:00,1.13067,1.13067,1.13040,1.13045,1.13064,1.13064,1.13038,1.13043
08/26/2016 08:47:00,1.13078,1.13078,1.13064,1.13067,1.13075,1.13075,1.13061,1.13064
08/26/2016 08:46:00,1.13082,1.13091,1.13071,1.13078,1.13078,1.13088,1.13068,1.13075
08/26/2016 08:45:00,1.13068,1.13086,1.13051,1.13082,1.13064,1.13083,1.13048,1.13078
08/26/2016 08:44:00,1.12993,1.13110,1.12992,1.13068,1.12990,1.13105,1.12989,1.13064
08/26/2016 08:43:00,1.13013,1.13013,1.12987,1.12993,1.13010,1.13010,1.12984,1.12990
08/26/2016 08:42:00,1.13019,1.13023,1.13007,1.13013,1.13017,1.13021,1.13004,1.13010
08/26/2016 08:41:00,1.12993,1.13029,1.12990,1.13019,1.12990,1.13027,1.12988,1.13017
08/26/2016 08:40:00,1.12996,1.13000,1.12985,1.12993,1.12994,1.13000,1.12983,1.12990
08/26/2016 08:39:00,1.12958,1.12998,1.12953,1.12996,1.12955,1.12995,1.12951,1.12994
08/26/2016 08:38:00,1.12973,1.12977,1.12954,1.12958,1.12969,1.12974,1.12951,1.12955
08/26/2016 08:37:00,1.12955,1.12983,1.12944,1.12973,1.12952,1.12979,1.12941,1.12969
08/26/2016 08:36:00,1.12943,1.12960,1.12933,1.12955,1.12940,1.12957,1.12931,1.12952
08/26/2016 08:35:00,1.12893,1.12948,1.12889,1.12943,1.12891,1.12946,1.12887,1.12940
08/26/2016 08:34:00,1.12890,1.12914,1.12884,1.12893,1.12887,1.12910,1.12881,1.12891
08/26/2016 08:33:00,1.12901,1.12901,1.12884,1.12890,1.12899,1.12899,1.12882,1.12887
08/26/2016 08:32:00,1.12889,1.12905,1.12873,1.12901,1.12887,1.12903,1.12870,1.12899
08/26/2016 08:31:00,1.12843,1.12898,1.12843,1.12889,1.12838,1.12895,1.12838,1.12887
08/26/2016 08:30:00,1.12896,1.12929,1.12839,1.12843,1.12890,1.12927,1.12836,1.12838
08/26/2016 08:29:00,1.12906,1.12911,1.12882,1.12896,1.12903,1.12911,1.12882,1.12890
08/26/2016 08:28:00,1.12919,1.12920,1.12906,1.12906,1.12916,1.12916,1.12903,1.12903
08/26/2016 08:27:00,1.12919,1.12929,1.12918,1.12919,1.12916,1.12927,1.12916,1.12916
08/26/2016 08:26:00,1.12925,1.12925,1.12910,1.12919,1.12923,1.12923,1.12909,1.12916
08/26/2016 08:25:00,1.12934,1.12936,1.12922,1.12925,1.12932,1.12933,1.12920,1.12923
08/26/2016 08:24:00,1.12936,1.12946,1.12930,1.12934,1.12932,1.12943,1.12926,1.12932
08/26/2016 08:23:00,1.12924,1.12939,1.12923,1.12936,1.12920,1.12936,1.12920,1.12932
08/26/2016 08:22:00,1.12905,1.12928,1.12905,1.12924,1.12903,1.12925,1.12903,1.12920
08/26/2016 08:21:00,1.12915,1.12925,1.12903,1.12905,1.12912,1.12921,1.12900,1.12903
08/26/2016 08:20:00,1.12922,1.12933,1.12905,1.12915,1.12920,1.12932,1.12902,1.12912
08/26/2016 08:19:00,1.12918,1.12922,1.12913,1.12922,1.12916,1.12920,1.12910,1.12920
08/26/2016 08:18:00,1.12923,1.12943,1.12918,1.12918,1.12921,1.12941,1.12915,1.12916
08/26/2016 08:17:00,1.12920,1.12924,1.12918,1.12923,1.12919,1.12922,1.12916,1.12921
08/26/2016 08:16:00,1.12929,1.12933,1.12919,1.12920,1.12926,1.12931,1.12916,1.12919
08/26/2016 08:15:00,1.12893,1.12932,1.12893,1.12929,1.12891,1.12930,1.12891,1.12926
08/26/2016 08:14:00,1.12903,1.12908,1.12885,1.12893,1.12901,1.12905,1.12883,1.12891
08/26/2016 08:13:00,1.12898,1.12918,1.12898,1.12903,1.12897,1.12915,1.12896,1.12901
08/26/2016 08:12:00,1.12909,1.12910,1.12894,1.12898,1.12906,1.12907,1.12892,1.12897
08/26/2016 08:11:00,1.12929,1.12929,1.12908,1.12909,1.12926,1.12926,1.12906,1.12906
08/26/2016 08:10:00,1.12919,1.12931,1.12917,1.12929,1.12916,1.12928,1.12914,1.12926
08/26/2016 08:09:00,1.12925,1.12932,1.12916,1.12919,1.12923,1.12931,1.12914,1.12916
08/26/2016 08:08:00,1.12933,1.12944,1.12924,1.12925,1.12931,1.12942,1.12922,1.12923
08/26/2016 08:07:00,1.12953,1.12959,1.12929,1.12933,1.12951,1.12957,1.12926,1.12931
08/26/2016 08:06:00,1.12949,1.12954,1.12948,1.12953,1.12946,1.12952,1.12946,1.12951
08/26/2016 08:05:00,1.12948,1.12953,1.12945,1.12949,1.12946,1.12951,1.12943,1.12946
08/26/2016 08:04:00,1.12933,1.12949,1.12931,1.12948,1.12931,1.12947,1.12927,1.12946
08/26/2016 08:03:00,1.12934,1.12945,1.12931,1.12933,1.12932,1.12942,1.12928,1.12931
08/26/2016 08:02:00,1.12919,1.12944,1.12919,1.12934,1.12916,1.12942,1.12916,1.12932
08/26/2016 08:01:00,1.12905,1.12920,1.12902,1.12919,1.12902,1.12920,1.12901,1.12916
08/26/2016 08:00:00,1.12919,1.12920,1.12900,1.12905,1.12917,1.12917,1.12899,1.12902
08/26/2016 07:59:00,1.12923,1.12928,1.12912,1.12919,1.12921,1.12926,1.12911,1.12917
08/26/2016 07:58:00,1.12929,1.12938,1.12923,1.12923,1.12927,1.12936,1.12921,1.12921
08/26/2016 07:57:00,1.12926,1.12934,1.12925,1.12929,1.12923,1.12932,1.12923,1.12927
08/26/2016 07:56:00,1.12920,1.12930,1.12920,1.12926,1.12918,1.12928,1.12917,1.12923
08/26/2016 07:55:00,1.12917,1.12921,1.12914,1.12920,1.12915,1.12920,1.12912,1.12918
08/26/2016 07:54:00,1.12923,1.12923,1.12913,1.12917,1.12921,1.12921,1.12911,1.12915
08/26/2016 07:53:00,1.12908,1.12924,1.12908,1.12923,1.12907,1.12922,1.12907,1.12921
08/26/2016 07:52:00,1.12900,1.12909,1.12899,1.12908,1.12898,1.12908,1.12898,1.12907
08/26/2016 07:51:00,1.12896,1.12907,1.12890,1.12900,1.12893,1.12905,1.12890,1.12898
08/26/2016 07:50:00,1.12890,1.12896,1.12884,1.12896,1.12888,1.12894,1.12882,1.12893
08/26/2016 07:49:00,1.12885,1.12894,1.12879,1.12890,1.12882,1.12891,1.12876,1.12888
08/26/2016 07:48:00,1.12875,1.12893,1.12875,1.12885,1.12874,1.12892,1.12873,1.12882
08/26/2016 07:47:00,1.12885,1.12885,1.12867,1.12875,1.12882,1.12882,1.12865,1.12874
08/26/2016 07:46:00,1.12874,1.12889,1.12871,1.12885,1.12871,1.12887,1.12870,1.12882
08/26/2016 07:45:00,1.12869,1.12874,1.12866,1.12874,1.12867,1.12871,1.12864,1.12871
08/26/2016 07:44:00,1.12870,1.12874,1.12866,1.12869,1.12868,1.12871,1.12864,1.12867
08/26/2016 07:43:00,1.12863,1.12875,1.12863,1.12870,1.12863,1.12872,1.12863,1.12868
08/26/2016 07:42:00,1.12868,1.12874,1.12863,1.12863,1.12865,1.12871,1.12862,1.12863
08/26/2016 07:41:00,1.12872,1.12872,1.12865,1.12868,1.12869,1.12870,1.12862,1.12865
08/26/2016 07:40:00,1.12870,1.12873,1.12865,1.12872,1.12868,1.12871,1.12862,1.12869
08/26/2016 07:39:00,1.12876,1.12881,1.12869,1.12870,1.12874,1.12879,1.12867,1.12868
08/26/2016 07:38:00,1.12880,1.12885,1.12875,1.12876,1.12878,1.12882,1.12872,1.12874
08/26/2016 07:37:00,1.12883,1.12883,1.12873,1.12880,1.12882,1.12882,1.12871,1.12878
08/26/2016 07:36:00,1.12885,1.12885,1.12878,1.12883,1.12882,1.12886,1.12876,1.12882
08/26/2016 07:35:00,1.12884,1.12885,1.12874,1.12885,1.12883,1.12884,1.12873,1.12882
08/26/2016 07:34:00,1.12880,1.12890,1.12879,1.12884,1.12877,1.12887,1.12877,1.12883
08/26/2016 07:33:00,1.12889,1.12889,1.12878,1.12880,1.12886,1.12887,1.12876,1.12877
08/26/2016 07:32:00,1.12905,1.12906,1.12887,1.12889,1.12902,1.12904,1.12885,1.12886
08/26/2016 07:31:00,1.12910,1.12911,1.12901,1.12905,1.12907,1.12909,1.12898,1.12902
08/26/2016 07:30:00,1.12903,1.12915,1.12903,1.12910,1.12902,1.12913,1.12900,1.12907
08/26/2016 07:29:00,1.12888,1.12905,1.12886,1.12903,1.12887,1.12903,1.12883,1.12902
08/26/2016 07:28:00,1.12888,1.12893,1.12888,1.12888,1.12886,1.12892,1.12886,1.12887
08/26/2016 07:27:00,1.12895,1.12897,1.12887,1.12888,1.12893,1.12896,1.12885,1.12886
08/26/2016 07:26:00,1.12904,1.12905,1.12895,1.12895,1.12903,1.12903,1.12892,1.12893
08/26/2016 07:25:00,1.12914,1.12914,1.12902,1.12904,1.12912,1.12912,1.12900,1.12903
08/26/2016 07:24:00,1.12918,1.12925,1.12914,1.12914,1.12916,1.12923,1.12911,1.12912
08/26/2016 07:23:00,1.12922,1.12923,1.12915,1.12918,1.12921,1.12921,1.12913,1.12916
08/26/2016 07:22:00,1.12919,1.12923,1.12919,1.12922,1.12917,1.12922,1.12916,1.12921
08/26/2016 07:21:00,1.12912,1.12923,1.12910,1.12919,1.12910,1.12921,1.12909,1.12917
08/26/2016 07:20:00,1.12912,1.12915,1.12910,1.12912,1.12910,1.12911,1.12907,1.12910
08/26/2016 07:19:00,1.12912,1.12914,1.12907,1.12912,1.12909,1.12912,1.12906,1.12910
08/26/2016 07:18:00,1.12932,1.12933,1.12909,1.12912,1.12931,1.12931,1.12908,1.12909
08/26/2016 07:17:00,1.12929,1.12932,1.12928,1.12932,1.12927,1.12931,1.12926,1.12931
08/26/2016 07:16:00,1.12925,1.12933,1.12925,1.12929,1.12923,1.12932,1.12923,1.12927
08/26/2016 07:15:00,1.12923,1.12929,1.12921,1.12925,1.12921,1.12927,1.12920,1.12923
08/26/2016 07:14:00,1.12910,1.12925,1.12909,1.12923,1.12907,1.12922,1.12907,1.12921
08/26/2016 07:13:00,1.12915,1.12920,1.12910,1.12910,1.12913,1.12918,1.12907,1.12907
08/26/2016 07:12:00,1.12919,1.12921,1.12914,1.12915,1.12916,1.12919,1.12913,1.12913
08/26/2016 07:11:00,1.12910,1.12919,1.12909,1.12919,1.12908,1.12916,1.12907,1.12916
08/26/2016 07:10:00,1.12903,1.12911,1.12903,1.12910,1.12902,1.12909,1.12902,1.12908
08/26/2016 07:09:00,1.12905,1.12910,1.12901,1.12903,1.12902,1.12908,1.12898,1.12902
08/26/2016 07:08:00,1.12895,1.12905,1.12895,1.12905,1.12892,1.12903,1.12892,1.12902
08/26/2016 07:07:00,1.12898,1.12899,1.12889,1.12895,1.12896,1.12896,1.12887,1.12892
08/26/2016 07:06:00,1.12899,1.12903,1.12897,1.12898,1.12897,1.12901,1.12894,1.12896
08/26/2016 07:05:00,1.12890,1.12904,1.12889,1.12899,1.12887,1.12906,1.12887,1.12897
08/26/2016 07:04:00,1.12890,1.12899,1.12890,1.12890,1.12888,1.12896,1.12887,1.12887
08/26/2016 07:03:00,1.12894,1.12895,1.12889,1.12890,1.12892,1.12892,1.12887,1.12888
08/26/2016 07:02:00,1.12891,1.12895,1.12888,1.12894,1.12888,1.12893,1.12887,1.12892
08/26/2016 07:01:00,1.12891,1.12895,1.12889,1.12891,1.12888,1.12893,1.12887,1.12888
08/26/2016 07:00:00,1.12895,1.12899,1.12889,1.12891,1.12893,1.12898,1.12887,1.12888
08/26/2016 06:59:00,1.12883,1.12896,1.12880,1.12895,1.12880,1.12893,1.12877,1.12893
08/26/2016 06:58:00,1.12881,1.12891,1.12880,1.12883,1.12878,1.12887,1.12877,1.12880
08/26/2016 06:57:00,1.12891,1.12891,1.12880,1.12881,1.12888,1.12890,1.12878,1.12878
08/26/2016 06:56:00,1.12892,1.12895,1.12889,1.12891,1.12889,1.12893,1.12886,1.12888
08/26/2016 06:55:00,1.12885,1.12892,1.12880,1.12892,1.12883,1.12889,1.12880,1.12889
08/26/2016 06:54:00,1.12874,1.12888,1.12872,1.12885,1.12872,1.12885,1.12870,1.12883
08/26/2016 06:53:00,1.12879,1.12880,1.12870,1.12874,1.12878,1.12878,1.12868,1.12872
08/26/2016 06:52:00,1.12874,1.12885,1.12874,1.12879,1.12872,1.12882,1.12872,1.12878
08/26/2016 06:51:00,1.12870,1.12875,1.12865,1.12874,1.12868,1.12872,1.12863,1.12872
08/26/2016 06:50:00,1.12867,1.12880,1.12865,1.12870,1.12864,1.12878,1.12863,1.12868
08/26/2016 06:49:00,1.12863,1.12870,1.12863,1.12867,1.12860,1.12868,1.12860,1.12864
08/26/2016 06:48:00,1.12873,1.12874,1.12861,1.12863,1.12870,1.12871,1.12859,1.12860
08/26/2016 06:47:00,1.12865,1.12875,1.12865,1.12873,1.12864,1.12874,1.12863,1.12870
08/26/2016 06:46:00,1.12873,1.12873,1.12863,1.12865,1.12871,1.12872,1.12861,1.12864
08/26/2016 06:45:00,1.12873,1.12873,1.12873,1.12873,1.12872,1.12872,1.12870,1.12871
08/26/2016 06:44:00,1.12876,1.12879,1.12870,1.12873,1.12874,1.12877,1.12868,1.12872
08/26/2016 06:43:00,1.12876,1.12880,1.12873,1.12876,1.12873,1.12878,1.12870,1.12874
08/26/2016 06:42:00,1.12878,1.12880,1.12876,1.12876,1.12876,1.12878,1.12873,1.12873
08/26/2016 06:41:00,1.12870,1.12879,1.12870,1.12878,1.12867,1.12876,1.12867,1.12876
08/26/2016 06:40:00,1.12871,1.12874,1.12867,1.12870,1.12869,1.12872,1.12866,1.12867
08/26/2016 06:39:00,1.12871,1.12872,1.12860,1.12871,1.12869,1.12869,1.12857,1.12869
08/26/2016 06:38:00,1.12872,1.12881,1.12871,1.12871,1.12869,1.12879,1.12868,1.12869
08/26/2016 06:37:00,1.12870,1.12880,1.12865,1.12872,1.12868,1.12879,1.12863,1.12869
08/26/2016 06:36:00,1.12865,1.12873,1.12856,1.12870,1.12863,1.12870,1.12854,1.12868
08/26/2016 06:35:00,1.12890,1.12894,1.12865,1.12865,1.12887,1.12891,1.12863,1.12863
08/26/2016 06:34:00,1.12901,1.12901,1.12885,1.12890,1.12899,1.12899,1.12883,1.12887
08/26/2016 06:33:00,1.12910,1.12910,1.12891,1.12901,1.12908,1.12908,1.12888,1.12899
08/26/2016 06:32:00,1.12911,1.12914,1.12906,1.12910,1.12909,1.12912,1.12903,1.12908
08/26/2016 06:31:00,1.12925,1.12930,1.12911,1.12911,1.12923,1.12927,1.12909,1.12909
08/26/2016 06:30:00,1.12920,1.12927,1.12915,1.12925,1.12918,1.12925,1.12913,1.12923
08/26/2016 06:29:00,1.12930,1.12930,1.12920,1.12920,1.12928,1.12929,1.12918,1.12918
08/26/2016 06:28:00,1.12945,1.12945,1.12929,1.12930,1.12943,1.12943,1.12927,1.12928
08/26/2016 06:27:00,1.12939,1.12948,1.12936,1.12945,1.12938,1.12945,1.12934,1.12943
08/26/2016 06:26:00,1.12930,1.12940,1.12928,1.12939,1.12927,1.12938,1.12925,1.12938
08/26/2016 06:25:00,1.12930,1.12934,1.12925,1.12930,1.12928,1.12933,1.12923,1.12927
08/26/2016 06:24:00,1.12932,1.12932,1.12927,1.12930,1.12929,1.12929,1.12923,1.12928
08/26/2016 06:23:00,1.12930,1.12933,1.12925,1.12932,1.12928,1.12931,1.12922,1.12929
08/26/2016 06:22:00,1.12932,1.12936,1.12928,1.12930,1.12928,1.12934,1.12925,1.12928
08/26/2016 06:21:00,1.12944,1.12945,1.12921,1.12932,1.12942,1.12942,1.12918,1.12928
08/26/2016 06:20:00,1.12914,1.12945,1.12914,1.12944,1.12912,1.12943,1.12912,1.12942
08/26/2016 06:19:00,1.12915,1.12916,1.12910,1.12914,1.12913,1.12913,1.12907,1.12912
08/26/2016 06:18:00,1.12919,1.12924,1.12914,1.12915,1.12918,1.12922,1.12912,1.12913
08/26/2016 06:17:00,1.12906,1.12924,1.12906,1.12919,1.12905,1.12922,1.12904,1.12918
08/26/2016 06:16:00,1.12915,1.12915,1.12901,1.12906,1.12913,1.12913,1.12899,1.12905
08/26/2016 06:15:00,1.12920,1.12927,1.12914,1.12915,1.12918,1.12924,1.12911,1.12913
08/26/2016 06:14:00,1.12921,1.12921,1.12920,1.12920,1.12919,1.12919,1.12918,1.12918
08/26/2016 06:13:00,1.12920,1.12921,1.12913,1.12921,1.12918,1.12919,1.12911,1.12919
08/26/2016 06:12:00,1.12915,1.12922,1.12915,1.12920,1.12914,1.12919,1.12914,1.12918
08/26/2016 06:11:00,1.12916,1.12917,1.12911,1.12915,1.12914,1.12914,1.12909,1.12914
08/26/2016 06:10:00,1.12917,1.12917,1.12915,1.12916,1.12914,1.12915,1.12914,1.12914
08/26/2016 06:09:00,1.12908,1.12919,1.12908,1.12917,1.12906,1.12918,1.12906,1.12914
08/26/2016 06:08:00,1.12904,1.12909,1.12901,1.12908,1.12902,1.12906,1.12898,1.12906
08/26/2016 06:07:00,1.12900,1.12908,1.12899,1.12904,1.12897,1.12906,1.12897,1.12902
08/26/2016 06:06:00,1.12916,1.12919,1.12900,1.12900,1.12913,1.12916,1.12897,1.12897
08/26/2016 06:05:00,1.12926,1.12927,1.12916,1.12916,1.12924,1.12925,1.12913,1.12913
08/26/2016 06:04:00,1.12919,1.12927,1.12915,1.12926,1.12917,1.12924,1.12914,1.12924
08/26/2016 06:03:00,1.12917,1.12919,1.12913,1.12919,1.12914,1.12917,1.12911,1.12917
08/26/2016 06:02:00,1.12898,1.12917,1.12895,1.12917,1.12894,1.12915,1.12893,1.12914
08/26/2016 06:01:00,1.12892,1.12905,1.12889,1.12898,1.12890,1.12903,1.12886,1.12894
08/26/2016 06:00:00,1.12900,1.12901,1.12890,1.12892,1.12898,1.12900,1.12886,1.12890
08/26/2016 05:59:00,1.12909,1.12909,1.12895,1.12900,1.12908,1.12908,1.12892,1.12898
08/26/2016 05:58:00,1.12916,1.12916,1.12906,1.12909,1.12914,1.12915,1.12903,1.12908
08/26/2016 05:57:00,1.12922,1.12923,1.12913,1.12916,1.12920,1.12922,1.12911,1.12914
08/26/2016 05:56:00,1.12925,1.12925,1.12918,1.12922,1.12923,1.12923,1.12915,1.12920
08/26/2016 05:55:00,1.12935,1.12945,1.12923,1.12925,1.12932,1.12943,1.12923,1.12923
08/26/2016 05:54:00,1.12935,1.12941,1.12932,1.12935,1.12932,1.12938,1.12930,1.12932
08/26/2016 05:53:00,1.12929,1.12935,1.12925,1.12935,1.12927,1.12932,1.12923,1.12932
08/26/2016 05:52:00,1.12929,1.12932,1.12926,1.12929,1.12925,1.12929,1.12923,1.12927
08/26/2016 05:51:00,1.12938,1.12938,1.12923,1.12929,1.12935,1.12935,1.12921,1.12925
08/26/2016 05:50:00,1.12932,1.12939,1.12931,1.12938,1.12931,1.12937,1.12930,1.12935
08/26/2016 05:49:00,1.12933,1.12936,1.12930,1.12932,1.12931,1.12934,1.12930,1.12931
08/26/2016 05:48:00,1.12939,1.12939,1.12928,1.12933,1.12937,1.12937,1.12926,1.12931
08/26/2016 05:47:00,1.12945,1.12950,1.12937,1.12939,1.12942,1.12948,1.12935,1.12937
08/26/2016 05:46:00,1.12930,1.12947,1.12929,1.12945,1.12928,1.12945,1.12927,1.12942
08/26/2016 05:45:00,1.12922,1.12933,1.12918,1.12930,1.12919,1.12930,1.12915,1.12928
08/26/2016 05:44:00,1.12920,1.12926,1.12918,1.12922,1.12917,1.12923,1.12917,1.12919
08/26/2016 05:43:00,1.12930,1.12931,1.12918,1.12920,1.12927,1.12928,1.12915,1.12917
08/26/2016 05:42:00,1.12927,1.12936,1.12927,1.12930,1.12925,1.12933,1.12925,1.12927
08/26/2016 05:41:00,1.12922,1.12927,1.12917,1.12927,1.12919,1.12925,1.12913,1.12925
08/26/2016 05:40:00,1.12924,1.12925,1.12917,1.12922,1.12922,1.12923,1.12915,1.12919
08/26/2016 05:39:00,1.12933,1.12936,1.12921,1.12924,1.12931,1.12933,1.12920,1.12922
08/26/2016 05:38:00,1.12924,1.12936,1.12924,1.12933,1.12922,1.12934,1.12922,1.12931
08/26/2016 05:37:00,1.12910,1.12927,1.12910,1.12924,1.12908,1.12924,1.12908,1.12922
08/26/2016 05:36:00,1.12900,1.12915,1.12900,1.12910,1.12898,1.12913,1.12898,1.12908
08/26/2016 05:35:00,1.12909,1.12911,1.12898,1.12900,1.12906,1.12910,1.12897,1.12898
08/26/2016 05:34:00,1.12909,1.12914,1.12908,1.12909,1.12907,1.12914,1.12904,1.12906
08/26/2016 05:33:00,1.12913,1.12913,1.12903,1.12909,1.12910,1.12910,1.12902,1.12907
08/26/2016 05:32:00,1.12914,1.12918,1.12911,1.12913,1.12912,1.12916,1.12909,1.12910
08/26/2016 05:31:00,1.12912,1.12919,1.12910,1.12914,1.12909,1.12918,1.12908,1.12912
08/26/2016 05:30:00,1.12922,1.12922,1.12910,1.12912,1.12920,1.12920,1.12908,1.12909
08/26/2016 05:29:00,1.12931,1.12931,1.12922,1.12922,1.12929,1.12929,1.12920,1.12920
08/26/2016 05:28:00,1.12923,1.12931,1.12922,1.12931,1.12921,1.12929,1.12921,1.12929
08/26/2016 05:27:00,1.12931,1.12931,1.12915,1.12923,1.12928,1.12928,1.12913,1.12921
08/26/2016 05:26:00,1.12927,1.12939,1.12927,1.12931,1.12925,1.12936,1.12925,1.12928
08/26/2016 05:25:00,1.12922,1.12927,1.12917,1.12927,1.12919,1.12927,1.12914,1.12925
08/26/2016 05:24:00,1.12906,1.12926,1.12905,1.12922,1.12904,1.12924,1.12903,1.12919
08/26/2016 05:23:00,1.12916,1.12917,1.12905,1.12906,1.12913,1.12915,1.12902,1.12904
08/26/2016 05:22:00,1.12906,1.12917,1.12906,1.12916,1.12906,1.12914,1.12903,1.12913
08/26/2016 05:21:00,1.12909,1.12909,1.12905,1.12906,1.12906,1.12909,1.12902,1.12906
08/26/2016 05:20:00,1.12909,1.12916,1.12902,1.12909,1.12906,1.12914,1.12901,1.12906
08/26/2016 05:19:00,1.12908,1.12911,1.12903,1.12909,1.12906,1.12909,1.12901,1.12906
08/26/2016 05:18:00,1.12909,1.12917,1.12903,1.12908,1.12908,1.12914,1.12900,1.12906
08/26/2016 05:17:00,1.12894,1.12916,1.12892,1.12909,1.12891,1.12914,1.12890,1.12908
08/26/2016 05:16:00,1.12890,1.12894,1.12888,1.12894,1.12888,1.12891,1.12886,1.12891
08/26/2016 05:15:00,1.12897,1.12900,1.12889,1.12890,1.12894,1.12897,1.12888,1.12888
08/26/2016 05:14:00,1.12892,1.12905,1.12891,1.12897,1.12890,1.12904,1.12888,1.12894
08/26/2016 05:13:00,1.12897,1.12897,1.12892,1.12892,1.12894,1.12894,1.12889,1.12890
08/26/2016 05:12:00,1.12897,1.12906,1.12893,1.12897,1.12894,1.12903,1.12890,1.12894
08/26/2016 05:11:00,1.12891,1.12899,1.12891,1.12897,1.12888,1.12898,1.12887,1.12894
08/26/2016 05:10:00,1.12892,1.12894,1.12882,1.12891,1.12891,1.12892,1.12880,1.12888
08/26/2016 05:09:00,1.12896,1.12901,1.12891,1.12892,1.12894,1.12898,1.12889,1.12891
08/26/2016 05:08:00,1.12889,1.12897,1.12887,1.12896,1.12887,1.12894,1.12885,1.12894
